read_id	true_pos	found_pos	mismatch	status
38141	702473	702473	0	correct
38142	445808	445808	0	correct
38143	682552	682552	0	correct
38144	340161	340161	0	correct
38145	92741	92741	0	correct
38146	467644	467644	0	correct
38147	909234	909234	0	correct
38148	429159	429159	0	correct
38149	486960	486960	0	correct
38150	644459	644459	0	correct
38151	392933	392933	0	correct
38152	937162	937162	0	correct
38153	955434	955434	0	correct
38154	107861	107861	0	correct
38155	438196	438196	0	correct
38156	99257	99257	0	correct
38157	721199	721199	0	correct
38158	852781	852781	0	correct
38159	655117	655117	0	correct
38160	506382	506382	1	correct
38161	165135	165135	0	correct
38162	766382	766382	0	correct
38163	991114	649891	0	wrong
38164	215415	215415	0	correct
38165	463590	463590	0	correct
38166	828838	828838	0	correct
38167	394771	394771	0	correct
38168	923819	923819	0	correct
38169	919586	919586	0	correct
38170	635464	635464	0	correct
38171	529222	533107	0	wrong
38172	105875	105875	0	correct
38173	705056	705056	0	correct
38174	895268	895268	0	correct
38175	846221	846221	0	correct
38176	792464	792464	0	correct
38177	235487	235487	0	correct
38178	750856	750856	0	correct
38179	169461	169461	0	correct
38180	36727	36727	0	correct
38181	68504	68504	0	correct
38182	798939	798939	0	correct
38183	897107	897107	0	correct
38184	137947	137947	0	correct
38185	200361	200361	0	correct
38186	222379	222379	0	correct
38187	307745	307745	0	correct
38188	577118	577118	0	correct
38189	285798	285798	0	correct
38190	264973	264973	0	correct
38191	304579	304579	0	correct
38192	661329	661329	0	correct
38193	668041	668041	0	correct
38194	608052	608052	0	correct
38195	954085	954085	0	correct
38196	108146	108146	0	correct
38197	329443	329443	0	correct
38198	655995	655995	0	correct
38199	407635	407635	0	correct
38200	923928	923928	1	correct
38201	771124	771124	0	correct
38202	161105	161105	0	correct
38203	432325	432325	0	correct
38204	597044	597044	0	correct
38205	926015	926015	0	correct
38206	341855	341855	0	correct
38207	503203	503203	0	correct
38208	459598	459598	0	correct
38209	347724	347724	0	correct
38210	286991	286991	0	correct
38211	971544	971544	0	correct
38212	354120	354120	0	correct
38213	425769	425769	0	correct
38214	28910	28910	0	correct
38215	231168	231168	0	correct
38216	981523	981523	0	correct
38217	177695	177695	0	correct
38218	624781	624781	0	correct
38219	995152	995152	0	correct
38220	500691	500691	0	correct
38221	752965	752965	0	correct
38222	383704	383704	0	correct
38223	408647	408647	0	correct
38224	539358	539358	0	correct
38225	826339	826339	0	correct
38226	380094	380094	0	correct
38227	546790	546790	0	correct
38228	359897	359897	0	correct
38229	317380	317380	0	correct
38230	463933	463933	0	correct
38231	743364	743364	0	correct
38232	275975	275975	0	correct
38233	745873	745873	0	correct
38234	180044	180044	0	correct
38235	500154	500154	0	correct
38236	556589	556589	0	correct
38237	45157	45157	0	correct
38238	842741	842741	0	correct
38239	77020	77020	0	correct
38240	152823	152823	0	correct
38241	788726	788726	0	correct
38242	32733	32733	0	correct
38243	823452	823452	0	correct
38244	246804	246804	0	correct
38245	678270	678270	0	correct
38246	979692	979692	0	correct
38247	839044	839044	0	correct
38248	828734	828734	0	correct
38249	719466	719466	1	correct
38250	595848	595848	0	correct
38251	896908	896908	0	correct
38252	929221	929221	0	correct
38253	150393	150393	0	correct
38254	445266	445266	0	correct
38255	387730	387730	0	correct
38256	983252	983252	0	correct
38257	464097	464097	0	correct
38258	296293	296293	0	correct
38259	297655	297655	1	correct
38260	240298	240298	0	correct
38261	725345	725345	0	correct
38262	638029	638029	0	correct
38263	912412	912412	0	correct
38264	378143	378143	0	correct
38265	412470	412470	0	correct
38266	626347	626347	0	correct
38267	941514	941514	0	correct
38268	304986	304986	0	correct
38269	516753	516753	0	correct
38270	617900	617900	0	correct
38271	522500	522500	0	correct
38272	275738	275738	0	correct
38273	600202	600202	0	correct
38274	50970	50970	0	correct
38275	268323	268323	0	correct
38276	912109	912109	0	correct
38277	383349	383349	0	correct
38278	883179	650378	0	wrong
38279	553221	553221	0	correct
38280	970769	970769	0	correct
38281	941955	941955	0	correct
38282	716506	716506	0	correct
38283	642673	642673	0	correct
38284	682701	682701	0	correct
38285	333106	333106	0	correct
38286	558986	558986	0	correct
38287	10468	10468	0	correct
38288	125938	125938	0	correct
38289	981637	981637	0	correct
38290	189229	189229	0	correct
38291	492970	492970	0	correct
38292	289461	289461	0	correct
38293	938467	938467	0	correct
38294	890130	890130	0	correct
38295	549329	549329	0	correct
38296	172964	172964	1	correct
38297	605447	605447	0	correct
38298	922846	922846	0	correct
38299	711891	711891	0	correct
38300	522770	522770	0	correct
38301	320966	320966	0	correct
38302	715548	715548	0	correct
38303	698963	698963	0	correct
38304	110241	110241	1	correct
38305	526776	526776	0	correct
38306	269025	269025	0	correct
38307	672460	672460	0	correct
38308	958490	958490	0	correct
38309	835809	835809	0	correct
38310	266142	266142	0	correct
38311	184223	184223	0	correct
38312	296513	296513	0	correct
38313	613533	613533	0	correct
38314	197591	197591	0	correct
38315	52109	52109	1	correct
38316	129069	129069	0	correct
38317	102112	102112	0	correct
38318	233250	233250	0	correct
38319	674574	674574	0	correct
38320	642308	642308	0	correct
38321	70935	70935	0	correct
38322	455354	455354	0	correct
38323	595340	595340	0	correct
38324	553739	553739	0	correct
38325	220006	220006	0	correct
38326	122361	122361	0	correct
38327	304076	304076	0	correct
38328	802093	802093	0	correct
38329	129632	129632	0	correct
38330	784071	784071	0	correct
38331	248660	248660	0	correct
38332	21589	21589	0	correct
38333	821267	821267	0	correct
38334	383503	383503	0	correct
38335	638859	638859	0	correct
38336	68768	68768	0	correct
38337	949732	949732	0	correct
38338	792082	792082	0	correct
38339	48743	48743	0	correct
38340	737248	737248	0	correct
38341	792389	792389	0	correct
38342	901961	901961	0	correct
38343	699056	699056	0	correct
38344	236397	236397	0	correct
38345	260884	260884	0	correct
38346	456282	456282	0	correct
38347	729145	729145	0	correct
38348	184482	184482	0	correct
38349	716527	716527	0	correct
38350	371224	371224	0	correct
38351	459331	459331	0	correct
38352	522228	522228	0	correct
38353	688619	688619	0	correct
38354	53329	53329	0	correct
38355	444568	444568	0	correct
38356	714849	714849	0	correct
38357	335535	335535	0	correct
38358	543277	543277	0	correct
38359	466477	466477	0	correct
38360	828934	828934	0	correct
38361	895103	895103	0	correct
38362	271772	271772	0	correct
38363	384572	384572	0	correct
38364	903294	903294	0	correct
38365	403676	403676	0	correct
38366	998665	998665	0	correct
38367	608385	608385	0	correct
38368	919271	919271	0	correct
38369	752977	752977	0	correct
38370	777869	777869	0	correct
38371	734599	734599	0	correct
38372	812345	812345	0	correct
38373	19798	19798	0	correct
38374	573727	573727	0	correct
38375	687395	687395	0	correct
38376	190148	190148	0	correct
38377	450540	450540	0	correct
38378	677021	677021	0	correct
38379	524074	524074	0	correct
38380	712732	712732	0	correct
38381	561647	561647	0	correct
38382	985356	876006	0	wrong
38383	731698	731698	0	correct
38384	541285	541285	0	correct
38385	831308	831308	0	correct
38386	271361	271361	0	correct
38387	646242	879043	0	wrong
38388	683652	683652	0	correct
38389	563890	563890	0	correct
38390	979347	979347	0	correct
38391	373758	373758	0	correct
38392	177208	177208	0	correct
38393	137874	137805	0	wrong
38394	325988	325988	0	correct
38395	958549	958549	0	correct
38396	541865	541865	0	correct
38397	461828	461828	0	correct
38398	170209	170209	0	correct
38399	566195	566195	0	correct
38400	22219	22219	0	correct
38401	751051	751051	0	correct
38402	336973	336973	0	correct
38403	68408	68408	0	correct
38404	865345	865345	0	correct
38405	854986	854986	0	correct
38406	43467	43467	0	correct
38407	797002	797002	0	correct
38408	428916	428916	0	correct
38409	774406	774406	0	correct
38410	762178	762178	0	correct
38411	21982	21982	0	correct
38412	953154	953154	0	correct
38413	526503	526503	0	correct
38414	985446	876096	0	wrong
38415	54266	54266	0	correct
38416	421957	421957	0	correct
38417	550856	550856	0	correct
38418	950356	950356	0	correct
38419	718427	718427	0	correct
38420	35417	35417	0	correct
38421	121846	121846	0	correct
38422	745895	745895	0	correct
38423	694862	694862	0	correct
38424	642727	642727	0	correct
38425	449519	449519	1	correct
38426	249514	249514	0	correct
38427	811529	811529	0	correct
38428	507303	507303	0	correct
38429	533573	529688	0	wrong
38430	129549	129549	0	correct
38431	336111	336111	0	correct
38432	871571	871571	0	correct
38433	331981	331981	0	correct
38434	357887	357887	0	correct
38435	897460	897460	0	correct
38436	626026	626026	0	correct
38437	452858	452858	0	correct
38438	158771	158771	0	correct
38439	405742	405742	0	correct
38440	206158	206158	0	correct
38441	39872	39872	0	correct
38442	991927	650704	0	wrong
38443	364314	364314	0	correct
38444	753064	753064	0	correct
38445	849602	849602	0	correct
38446	961943	961943	0	correct
38447	760965	760965	0	correct
38448	295842	295842	0	correct
38449	220906	220906	1	correct
38450	164558	164558	0	correct
38451	413044	413044	0	correct
38452	503053	503053	0	correct
38453	196573	196573	0	correct
38454	494653	494653	0	correct
38455	954189	954189	0	correct
38456	174941	174941	0	correct
38457	598100	598100	0	correct
38458	733198	733198	0	correct
38459	754332	754332	0	correct
38460	361767	361767	0	correct
38461	713787	713787	0	correct
38462	186359	186359	0	correct
38463	873664	983014	0	wrong
38464	331973	331973	0	correct
38465	949300	949300	0	correct
38466	563642	563642	0	correct
38467	32445	32445	0	correct
38468	726449	726449	0	correct
38469	975272	975272	0	correct
38470	481876	481876	0	correct
38471	870517	870517	0	correct
38472	525579	525579	0	correct
38473	382936	382936	0	correct
38474	138941	138941	0	correct
38475	837044	837044	0	correct
38476	914664	914664	0	correct
38477	736536	736536	0	correct
38478	928697	928697	0	correct
38479	793091	793091	0	correct
38480	683406	683406	0	correct
38481	220684	220684	0	correct
38482	17630	17630	0	correct
38483	648544	648544	0	correct
38484	537058	533173	0	wrong
38485	25925	25925	0	correct
38486	629200	629200	0	correct
38487	848204	848204	0	correct
38488	994625	994625	0	correct
38489	951015	951015	0	correct
38490	996038	996038	0	correct
38491	662104	662104	0	correct
38492	857586	857586	0	correct
38493	512654	512654	0	correct
38494	63829	63829	0	correct
38495	725710	725710	0	correct
38496	953248	953248	0	correct
38497	326351	326351	0	correct
38498	612643	612643	0	correct
38499	626369	626369	0	correct
38500	800863	800863	0	correct
38501	718952	718952	0	correct
38502	407181	407181	0	correct
38503	142676	142676	0	correct
38504	319660	319660	0	correct
38505	140063	140063	0	correct
38506	463230	463230	0	correct
38507	716117	716117	0	correct
38508	146870	146870	0	correct
38509	431769	431769	0	correct
38510	357055	357055	0	correct
38511	889175	889175	0	correct
38512	857592	857592	0	correct
38513	311929	311929	0	correct
38514	37949	37949	0	correct
38515	42429	42429	0	correct
38516	150873	150873	0	correct
38517	649857	882658	0	wrong
38518	125112	125112	0	correct
38519	684219	684219	0	correct
38520	403063	403063	0	correct
38521	553575	553575	0	correct
38522	996957	996957	0	correct
38523	683312	683312	0	correct
38524	173352	173352	0	correct
38525	523739	523739	0	correct
38526	145478	145478	0	correct
38527	692612	692612	0	correct
38528	915029	915029	0	correct
38529	43936	43936	0	correct
38530	882024	882024	0	correct
38531	368386	368386	0	correct
38532	32239	32239	0	correct
38533	210810	210810	0	correct
38534	751684	751684	0	correct
38535	99323	99323	0	correct
38536	655446	655446	0	correct
38537	234085	234085	0	correct
38538	767718	767718	0	correct
38539	191305	191305	0	correct
38540	494488	494488	0	correct
38541	973103	973103	0	correct
38542	991350	991350	0	correct
38543	286537	286537	0	correct
38544	43845	43845	0	correct
38545	230952	230952	0	correct
38546	234364	234364	0	correct
38547	834850	834850	0	correct
38548	396534	396534	0	correct
38549	419104	419104	0	correct
38550	449764	449764	0	correct
38551	421453	421453	0	correct
38552	921340	921340	1	correct
38553	443577	443577	0	correct
38554	559988	559988	0	correct
38555	416522	416522	0	correct
38556	45109	45109	0	correct
38557	326555	326555	0	correct
38558	407851	407851	0	correct
38559	286331	286331	0	correct
38560	416478	416478	0	correct
38561	881934	649133	0	wrong
38562	965462	965462	0	correct
38563	161702	161702	0	correct
38564	599179	599179	0	correct
38565	181057	181057	0	correct
38566	635632	635632	0	correct
38567	571702	571702	0	correct
38568	713232	713232	0	correct
38569	343648	343648	0	correct
38570	770016	770016	0	correct
38571	421517	421517	1	correct
38572	635032	635032	0	correct
38573	806523	806523	0	correct
38574	237187	237187	0	correct
38575	903604	903604	0	correct
38576	874020	983370	0	wrong
38577	790530	790530	0	correct
38578	732098	732098	0	correct
38579	234921	234921	0	correct
38580	741848	741848	0	correct
38581	979942	979942	0	correct
38582	996527	996527	0	correct
38583	363165	363165	0	correct
38584	802503	802503	0	correct
38585	169062	169062	0	correct
38586	829127	829127	0	correct
38587	499482	499482	1	correct
38588	951377	951377	0	correct
38589	725264	725264	0	correct
38590	151129	151129	0	correct
38591	83268	83268	0	correct
38592	497712	497712	0	correct
38593	634268	634268	0	correct
38594	580550	580550	0	correct
38595	858053	858053	0	correct
38596	329266	329266	0	correct
38597	261773	261773	0	correct
38598	839378	839378	0	correct
38599	693103	693103	0	correct
38600	762397	762397	0	correct
38601	399897	399897	0	correct
38602	720862	720862	0	correct
38603	414123	414123	0	correct
38604	997120	997120	0	correct
38605	280805	280805	0	correct
38606	259373	259373	0	correct
38607	624375	624375	0	correct
38608	735435	735435	0	correct
38609	360988	360988	0	correct
38610	551388	551388	0	correct
38611	830878	830878	0	correct
38612	312980	312980	0	correct
38613	962877	962877	0	correct
38614	160582	160582	0	correct
38615	935060	935060	0	correct
38616	895857	895857	0	correct
38617	163123	163123	0	correct
38618	595438	595438	1	correct
38619	14189	14189	0	correct
38620	824909	824909	0	correct
38621	438455	438455	0	correct
38622	545329	545329	0	correct
38623	728862	728862	0	correct
38624	219970	219970	0	correct
38625	977426	977426	0	correct
38626	337539	337539	0	correct
38627	783399	783399	0	correct
38628	381527	381527	0	correct
38629	580532	580532	0	correct
38630	972906	972906	0	correct
38631	26352	26352	0	correct
38632	5633	5633	0	correct
38633	825516	825516	0	correct
38634	985637	876287	0	wrong
38635	177139	177139	0	correct
38636	980433	980433	0	correct
38637	55604	55604	0	correct
38638	996121	996121	0	correct
38639	850334	850334	0	correct
38640	476574	476574	0	correct
38641	566234	566234	0	correct
38642	963781	963781	0	correct
38643	128547	128547	0	correct
38644	395587	395587	0	correct
38645	386531	386531	0	correct
38646	26293	26293	0	correct
38647	85539	85539	0	correct
38648	224340	224340	0	correct
38649	637992	637992	0	correct
38650	945268	945268	0	correct
38651	282419	282419	0	correct
38652	13764	13764	0	correct
38653	866069	866069	0	correct
38654	545978	545978	0	correct
38655	357785	357785	0	correct
38656	75599	75599	0	correct
38657	494619	494619	0	correct
38658	286388	286388	0	correct
38659	63521	63521	1	correct
38660	88090	88090	0	correct
38661	275584	275584	0	correct
38662	859503	859503	0	correct
38663	676747	676747	0	correct
38664	591053	591053	0	correct
38665	736241	736241	1	correct
38666	902080	902080	0	correct
38667	242814	242814	0	correct
38668	688333	688333	0	correct
38669	503805	503805	0	correct
38670	971000	971000	0	correct
38671	817507	817507	0	correct
38672	509862	509862	0	correct
38673	379899	379899	0	correct
38674	638692	638692	0	correct
38675	133767	133767	0	correct
38676	576292	576292	0	correct
38677	431857	431857	0	correct
38678	484246	484246	0	correct
38679	600611	600611	0	correct
38680	845934	845934	0	correct
38681	7398	7398	0	correct
38682	644506	644506	0	correct
38683	348557	348557	0	correct
38684	801289	801289	0	correct
38685	607418	607418	0	correct
38686	786341	786341	0	correct
38687	951884	951884	0	correct
38688	191039	191039	0	correct
38689	408536	408536	0	correct
38690	650144	650144	0	correct
38691	162967	162967	0	correct
38692	199642	199642	0	correct
38693	534203	538088	0	wrong
38694	583303	583303	0	correct
38695	285744	285744	0	correct
38696	677415	677415	0	correct
38697	214773	214773	0	correct
38698	997206	997206	0	correct
38699	590386	590386	0	correct
38700	30541	30541	0	correct
38701	915856	915856	1	correct
38702	91239	91239	0	correct
38703	835199	835199	1	correct
38704	77024	77024	0	correct
38705	182287	182287	0	correct
38706	398349	398349	0	correct
38707	765857	765857	0	correct
38708	821564	821564	0	correct
38709	229861	229861	0	correct
38710	844031	844031	0	correct
38711	290692	290692	0	correct
38712	736958	736958	0	correct
38713	920024	920024	0	correct
38714	896852	896852	0	correct
38715	911023	911023	0	correct
38716	322850	322850	1	correct
38717	168625	168625	0	correct
38718	88152	88152	0	correct
38719	64189	64189	0	correct
38720	58151	58151	0	correct
38721	293109	293109	0	correct
38722	852108	852108	0	correct
38723	581758	581758	0	correct
38724	730415	730415	0	correct
38725	876866	876866	0	correct
38726	698595	698595	0	correct
38727	118833	118833	0	correct
38728	339666	339666	0	correct
38729	414946	414946	0	correct
38730	379894	379894	0	correct
38731	271741	271741	0	correct
38732	958085	958085	0	correct
38733	14928	14928	0	correct
38734	63802	63802	0	correct
38735	788423	788423	0	correct
38736	773709	773709	0	correct
38737	813260	813260	0	correct
38738	309624	309624	0	correct
38739	221222	221222	0	correct
38740	39053	39053	0	correct
38741	151235	151235	0	correct
38742	742548	742548	0	correct
38743	144556	144556	0	correct
38744	330902	330902	0	correct
38745	463933	463933	0	correct
38746	722126	722126	0	correct
38747	246488	246488	0	correct
38748	707633	707633	0	correct
38749	511340	511340	0	correct
38750	534771	534771	0	correct
38751	384840	384840	0	correct
38752	777350	777350	0	correct
38753	210884	210884	0	correct
38754	581021	581021	0	correct
38755	751170	751170	0	correct
38756	286628	286628	1	correct
38757	150359	150359	0	correct
38758	734094	734094	0	correct
38759	798879	798879	0	correct
38760	589122	589122	0	correct
38761	561430	561430	0	correct
38762	12726	12726	0	correct
38763	832013	832013	0	correct
38764	901618	901618	0	correct
38765	4758	4758	0	correct
38766	545627	545627	0	correct
38767	749166	749166	0	correct
38768	868602	868602	0	correct
38769	51514	51514	0	correct
38770	882711	649910	0	wrong
38771	950071	950071	0	correct
38772	444953	444953	0	correct
38773	702719	702719	0	correct
38774	507645	507645	0	correct
38775	320163	320163	0	correct
38776	415742	415742	0	correct
38777	319841	319841	0	correct
38778	449423	449423	0	correct
38779	861467	861467	0	correct
38780	895121	895121	0	correct
38781	902813	902813	0	correct
38782	788121	788121	0	correct
38783	891547	891547	0	correct
38784	126522	126522	0	correct
38785	808716	808716	0	correct
38786	610290	610290	0	correct
38787	819008	819008	0	correct
38788	995877	995877	0	correct
38789	572751	572751	0	correct
38790	595533	595533	0	correct
38791	28230	28230	0	correct
38792	785848	785848	0	correct
38793	86770	86770	0	correct
38794	769039	769039	0	correct
38795	649534	649534	0	correct
38796	350307	350307	0	correct
38797	401153	401153	0	correct
38798	371838	371838	0	correct
38799	567293	567293	0	correct
38800	724055	724055	0	correct
38801	231070	231070	0	correct
38802	499969	499969	0	correct
38803	649398	990621	0	wrong
38804	570554	570554	0	correct
38805	242822	242822	0	correct
38806	712885	712885	0	correct
38807	460799	460799	0	correct
38808	777552	777552	0	correct
38809	478706	478706	0	correct
38810	271508	271508	0	correct
38811	177663	177663	0	correct
38812	146789	146789	0	correct
38813	876182	985532	0	wrong
38814	291786	291786	0	correct
38815	525805	525805	0	correct
38816	507523	507523	0	correct
38817	866758	866758	0	correct
38818	342131	342131	0	correct
38819	262528	262528	0	correct
38820	568346	568346	0	correct
38821	172330	172330	0	correct
38822	53464	53464	0	correct
38823	18016	18016	0	correct
38824	509735	509735	0	correct
38825	93861	93861	0	correct
38826	367974	367974	0	correct
38827	147466	147466	0	correct
38828	534651	534651	0	correct
38829	78853	78853	0	correct
38830	422521	422521	0	correct
38831	896853	896853	0	correct
38832	284217	284217	0	correct
38833	911411	911411	0	correct
38834	904081	904081	0	correct
38835	937335	937335	0	correct
38836	184759	184759	0	correct
38837	959833	959833	1	correct
38838	681345	681345	0	correct
38839	491820	491820	0	correct
38840	924617	924617	0	correct
38841	530009	530009	0	correct
38842	538654	538654	0	correct
38843	130826	130826	0	correct
38844	876383	876383	0	correct
38845	137048	137048	1	correct
38846	124847	124847	0	correct
38847	772734	772734	0	correct
38848	493774	493774	0	correct
38849	855704	855704	0	correct
38850	457012	457012	0	correct
38851	784691	784691	0	correct
38852	8118	8118	0	correct
38853	834551	834551	0	correct
38854	443244	443244	0	correct
38855	276562	276562	0	correct
38856	369019	369019	0	correct
38857	466052	466052	0	correct
38858	669779	669779	0	correct
38859	459186	459186	0	correct
38860	938302	938302	0	correct
38861	995254	995254	0	correct
38862	85788	85788	0	correct
38863	949150	949150	0	correct
38864	327466	327466	0	correct
38865	598468	598468	0	correct
38866	444051	444051	0	correct
38867	137969	137969	0	correct
38868	455172	455172	0	correct
38869	258588	258588	0	correct
38870	774787	774787	0	correct
38871	363751	363751	0	correct
38872	443382	443382	0	correct
38873	873186	873186	0	correct
38874	27160	27160	0	correct
38875	170627	170627	0	correct
38876	710083	710083	0	correct
38877	219740	219740	0	correct
38878	884804	884804	0	correct
38879	349374	349374	0	correct
38880	513889	519516	0	wrong
38881	926883	926883	0	correct
38882	581091	581091	0	correct
38883	503797	503797	0	correct
38884	162931	162931	0	correct
38885	646817	879618	0	wrong
38886	220639	220639	0	correct
38887	387212	387212	0	correct
38888	235163	235163	0	correct
38889	188516	188516	0	correct
38890	430729	430729	0	correct
38891	222794	222794	0	correct
38892	928118	928118	0	correct
38893	802647	802647	0	correct
38894	521769	521769	0	correct
38895	893456	893456	0	correct
38896	192092	192092	0	correct
38897	493061	493061	0	correct
38898	266080	266080	0	correct
38899	356984	356984	0	correct
38900	384003	384003	0	correct
38901	807811	807811	0	correct
38902	623240	623240	0	correct
38903	673075	673075	0	correct
38904	440020	440020	0	correct
38905	40872	40872	0	correct
38906	392433	392433	0	correct
38907	350730	350730	0	correct
38908	564712	564712	0	correct
38909	682153	682153	0	correct
38910	241827	241827	0	correct
38911	573663	573663	0	correct
38912	78900	78900	0	correct
38913	978038	978038	0	correct
38914	24413	24413	0	correct
38915	866090	866090	0	correct
38916	251251	251251	0	correct
38917	59736	59736	0	correct
38918	91589	91589	0	correct
38919	725747	725747	0	correct
38920	336330	336330	0	correct
38921	336316	336316	0	correct
38922	772911	772911	0	correct
38923	682062	682062	0	correct
38924	716273	716273	0	correct
38925	617206	617206	0	correct
38926	610909	610909	0	correct
38927	503035	503035	0	correct
38928	852475	852475	0	correct
38929	852924	852924	0	correct
38930	282059	282059	0	correct
38931	708669	708669	0	correct
38932	885028	885028	0	correct
38933	889529	889529	0	correct
38934	399227	399227	0	correct
38935	281595	281595	0	correct
38936	400881	400881	0	correct
38937	348117	348117	0	correct
38938	405339	405339	0	correct
38939	621933	621933	0	correct
38940	98091	98091	0	correct
38941	966436	966436	0	correct
38942	975462	975462	0	correct
38943	371571	371571	0	correct
38944	138502	138502	0	correct
38945	32292	32292	0	correct
38946	340875	340875	0	correct
38947	445875	445875	0	correct
38948	319291	319291	0	correct
38949	543913	543913	0	correct
38950	74677	74677	0	correct
38951	800964	800964	0	correct
38952	152255	152255	0	correct
38953	728579	728579	0	correct
38954	44857	44857	0	correct
38955	964634	964634	0	correct
38956	292396	292396	0	correct
38957	782660	782660	0	correct
38958	866631	866631	0	correct
38959	298619	298619	0	correct
38960	339432	339432	0	correct
38961	641361	641361	0	correct
38962	123688	123688	0	correct
38963	672221	672221	0	correct
38964	645675	513860	0	wrong
38965	997991	997991	0	correct
38966	996572	996572	0	correct
38967	138733	138733	0	correct
38968	232317	232317	0	correct
38969	191319	191319	0	correct
38970	279562	279562	0	correct
38971	155509	155509	0	correct
38972	971818	971818	0	correct
38973	589043	589043	0	correct
38974	178771	178771	0	correct
38975	135297	135297	0	correct
38976	511199	511199	0	correct
38977	655988	655988	0	correct
38978	239645	239645	0	correct
38979	803750	803750	0	correct
38980	932324	932324	0	correct
38981	432780	432780	0	correct
38982	981492	981492	0	correct
38983	560668	560668	0	correct
38984	814674	814674	0	correct
38985	912695	912695	0	correct
38986	314774	314774	0	correct
38987	569549	569549	0	correct
38988	403475	403475	0	correct
38989	208599	208599	0	correct
38990	242298	242298	0	correct
38991	343183	343183	0	correct
38992	890732	890732	0	correct
38993	529830	529830	0	correct
38994	914531	914531	0	correct
38995	154893	154893	0	correct
38996	418858	418858	0	correct
38997	612502	612502	0	correct
38998	656514	656514	0	correct
38999	999217	999217	0	correct
39000	165548	165548	0	correct
39001	652516	652516	0	correct
39002	434923	434923	0	correct
39003	372400	372400	0	correct
39004	631480	631480	1	correct
39005	331736	331736	0	correct
39006	385391	385391	0	correct
39007	931576	931576	0	correct
39008	357589	357589	0	correct
39009	871489	871489	0	correct
39010	998	998	0	correct
39011	472344	472344	0	correct
39012	804270	804270	0	correct
39013	353404	353404	1	correct
39014	889311	889311	0	correct
39015	710443	710443	0	correct
39016	969435	969435	0	correct
39017	314493	314493	0	correct
39018	719250	719250	0	correct
39019	119399	119399	0	correct
39020	548776	548776	1	correct
39021	310143	310143	0	correct
39022	269276	269276	0	correct
39023	434283	434283	0	correct
39024	999270	999270	0	correct
39025	255403	255403	0	correct
39026	589735	589735	0	correct
39027	216807	216807	0	correct
39028	681134	681134	1	correct
39029	6139	6139	0	correct
39030	682386	682386	0	correct
39031	630824	630824	0	correct
39032	845227	845227	0	correct
39033	614431	614431	0	correct
39034	9672	9672	0	correct
39035	188019	188019	0	correct
39036	220240	220240	0	correct
39037	943622	943622	0	correct
39038	665514	665514	0	correct
39039	409559	409559	0	correct
39040	895119	895119	0	correct
39041	25478	25478	0	correct
39042	685318	685318	0	correct
39043	219765	219765	0	correct
39044	413479	413479	0	correct
39045	692047	692047	0	correct
39046	361545	361545	0	correct
39047	201614	201614	0	correct
39048	737926	737926	0	correct
39049	53910	53910	0	correct
39050	741216	741216	0	correct
39051	617688	617688	0	correct
39052	607040	607040	0	correct
39053	518339	518339	0	correct
39054	291458	291458	0	correct
39055	761243	761243	0	correct
39056	925127	925127	0	correct
39057	772608	772608	0	correct
39058	551863	551863	0	correct
39059	959907	959907	0	correct
39060	790469	790469	0	correct
39061	57015	57015	0	correct
39062	214302	214302	0	correct
39063	38988	38988	0	correct
39064	344030	344030	0	correct
39065	987168	883905	0	wrong
39066	874554	874554	0	correct
39067	644829	644829	0	correct
39068	50105	50105	0	correct
39069	715349	715349	0	correct
39070	512300	512300	1	correct
39071	96479	96479	0	correct
39072	481691	481691	0	correct
39073	69810	69810	0	correct
39074	751208	751208	0	correct
39075	160248	160248	0	correct
39076	281885	281885	0	correct
39077	427183	427183	0	correct
39078	219060	219060	0	correct
39079	110172	110172	0	correct
39080	926105	926105	0	correct
39081	446320	446320	0	correct
39082	571693	571693	1	correct
39083	561519	561519	0	correct
39084	104686	104686	0	correct
39085	332	332	0	correct
39086	193030	193030	1	correct
39087	114242	114242	0	correct
39088	998797	998797	0	correct
39089	375184	375184	0	correct
39090	195603	195603	0	correct
39091	53328	53328	0	correct
39092	610457	610457	0	correct
39093	133525	133525	0	correct
39094	420115	420115	0	correct
39095	231789	231789	0	correct
39096	885573	885573	0	correct
39097	429588	429588	0	correct
39098	755146	755146	0	correct
39099	714816	714816	0	correct
39100	596934	596934	0	correct
39101	132684	132684	0	correct
39102	10738	10738	0	correct
39103	737937	737937	0	correct
39104	879769	646968	0	wrong
39105	855035	855035	0	correct
39106	444654	444654	0	correct
39107	651459	651459	0	correct
39108	931550	931550	0	correct
39109	43724	43724	0	correct
39110	495524	495524	0	correct
39111	440640	440640	0	correct
39112	694204	694204	0	correct
39113	660046	660046	0	correct
39114	69290	69290	0	correct
39115	978484	978484	0	correct
39116	745130	745130	0	correct
39117	951780	951780	0	correct
39118	337986	337986	0	correct
39119	395691	395691	0	correct
39120	351348	351348	0	correct
39121	615913	615913	0	correct
39122	118652	118652	0	correct
39123	890789	890789	0	correct
39124	146852	146852	0	correct
39125	831022	831022	0	correct
39126	185753	185753	0	correct
39127	479407	479407	0	correct
39128	328196	328196	0	correct
39129	261233	261233	0	correct
39130	891944	891944	0	correct
39131	137095	137095	0	correct
39132	368249	368249	0	correct
39133	487965	487965	0	correct
39134	724341	724341	0	correct
39135	722824	722824	0	correct
39136	82745	82745	0	correct
39137	969741	969741	0	correct
